Id,Creation Time,Tags,model,n_points,n_nodes,n_edges,n_isolated,DP_tol,clustering_alg,min_samples,metric,"V 1,2","V 3,4",V 5,max_distance,max_angle,pruning,merge_stops,merge_stops_speed,success,NaN,covered,Mean,Median,Std,test_data/n_trajectories,algorithm,Running Time
MAR-156,2023-10-30 23:49:14,"[""Stavanger"",""April 22""]",202204_waypoints_DP80_HDBSCAN15_stavanger_2M_UTM,1794132,437,1301,9,80,HDBSCAN,15,mahalanobis,1.0,0.01,5.0E-4,10,45,1,true,2,0.6728723404255319,0.26595744680851063,0.81025213698523,666.3577645617535,154.0640866272181,1440.571853459261,752,,342.643
MAR-155,2023-10-30 23:43:02,"[""Stavanger"",""April 22""]",202204_waypoints_DP60_HDBSCAN15_stavanger_2M_UTM,1794132,485,1486,9,60,HDBSCAN,15,mahalanobis,1.0,0.01,5.0E-4,10,45,1,true,2,0.7127659574468085,0.2300531914893617,0.8107518727178453,587.9284455877132,148.44258661535082,1184.1982968854352,752,,348.465
MAR-154,2023-10-30 23:36:34,"[""Stavanger"",""April 22""]",202204_waypoints_DP50_HDBSCAN15_stavanger_2M_UTM,1794132,508,1574,9,50,HDBSCAN,15,mahalanobis,1.0,0.01,5.0E-4,10,45,1,true,2,0.7101063829787234,0.22340425531914893,0.8322379478144993,733.6018831624126,153.3360326166379,1685.9056662980647,752,,357.156
MAR-153,2023-10-30 23:29:33,"[""Stavanger"",""April 22""]",202204_waypoints_DP40_HDBSCAN15_stavanger_2M_UTM,1794132,558,1775,7,40,HDBSCAN,15,mahalanobis,1.0,0.01,5.0E-4,10,45,1,true,2,0.7726063829787234,0.1875,0.8392691475008967,595.7589629531537,140.81170425844562,1359.0510671338093,752,,382.676
MAR-152,2023-10-30 23:21:40,"[""Stavanger"",""April 22""]",202204_waypoints_DP30_HDBSCAN15_stavanger_2M_UTM,1794132,616,2129,5,30,HDBSCAN,15,mahalanobis,1.0,0.01,5.0E-4,10,45,1,true,2,0.8204787234042553,0.16090425531914893,0.850428990831342,533.361939059672,131.7605805161118,1280.30048377739,752,,426.428
MAR-151,2023-10-30 23:12:26,"[""Stavanger"",""April 22""]",202204_waypoints_DP20_HDBSCAN15_stavanger_2M_UTM,1794132,718,2587,4,20,HDBSCAN,15,mahalanobis,1.0,0.01,5.0E-4,10,45,1,true,2,0.8045212765957447,0.1675531914893617,0.858110839758064,510.8838597296572,138.01740609542978,1075.2969025890377,752,,487.036
MAR-150,2023-10-30 22:44:30,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN12_stavanger_2M_UTM,1794132,1034,4983,6,10,HDBSCAN,12,mahalanobis,1.0,0.01,1.0E-6,10,45,1,true,2,0.7539893617021277,0.17287234042553193,0.8616458647363751,583.4603061777399,163.6552989680435,1229.1866293698724,752,,1074.253
MAR-149,2023-10-30 22:23:14,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN12_stavanger_2M_UTM,1794132,1059,4054,7,10,HDBSCAN,12,mahalanobis,1.0,0.01,1.0E-5,10,45,1,true,2,0.7539893617021277,0.15558510638297873,0.8783562778694571,505.7271943428404,150.83654381344022,1090.457310683859,752,,1066.126
MAR-147,2023-10-30 21:40:46,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN12_stavanger_2M_UTM,1794132,1351,5200,5,10,HDBSCAN,12,mahalanobis,1.0,0.01,5.0E-4,10,45,1,true,2,0.8882978723404256,0.10904255319148937,0.8791715911946529,355.76006567917796,114.20996980441319,778.370777279789,752,,1082.613
MAR-146,2023-10-30 21:18:36,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN12_stavanger_2M_UTM,1794132,1382,5401,6,10,HDBSCAN,12,mahalanobis,1.0,0.01,0.001,10,45,1,true,2,0.8670212765957447,0.11569148936170212,0.8731348578209918,365.4963259929692,117.46474292539588,797.3116927314148,752,,1149.524
MAR-145,2023-10-30 20:56:30,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN12_stavanger_2M_UTM,1794132,1421,5537,7,10,HDBSCAN,12,mahalanobis,1.0,0.01,0.01,10,45,1,true,2,0.8098404255319149,0.14893617021276595,0.8672419701487056,424.9022330794403,126.6423097738635,949.5793762288647,752,,1118.701
MAR-144,2023-10-30 20:32:00,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN10_stavanger_2M_UTM,1794132,1378,6794,8,10,HDBSCAN,10,mahalanobis,1.0,0.01,1.0E-6,10,45,1,true,2,0.7872340425531915,0.15558510638297873,0.8710882059275029,741.4329849326982,153.77288921057405,2102.8651342194485,752,,1263.283
MAR-143,2023-10-30 20:09:32,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN10_stavanger_2M_UTM,1794132,1392,5485,7,10,HDBSCAN,10,mahalanobis,1.0,0.01,1.0E-5,10,45,1,true,2,0.785904255319149,0.13297872340425532,0.878431112698593,511.4886490858581,134.16260843277848,1353.8935998555557,752,,1149.286
MAR-141,2023-10-30 19:21:48,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN10_stavanger_2M_UTM,1794132,1738,6639,6,10,HDBSCAN,10,mahalanobis,1.0,0.01,5.0E-4,10,45,1,true,2,0.898936170212766,0.09574468085106383,0.8741792008465515,320.790870540149,104.8289635798755,738.1728696290072,752,,1296.442
MAR-140,2023-10-30 19:05:28,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN10_stavanger_2M_UTM,1794132,1779,6873,6,10,HDBSCAN,10,mahalanobis,1.0,0.01,0.001,10,45,1,true,2,0.8936170212765957,0.09574468085106383,0.8767130312136832,344.6645397700409,106.81078463984844,829.8556315072025,752,,828.277
MAR-139,2023-10-30 18:48:57,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN10_stavanger_2M_UTM,1794132,1868,7334,7,10,HDBSCAN,10,mahalanobis,1.0,0.01,0.01,10,45,1,true,2,0.8577127659574468,0.11303191489361702,0.8767341106351085,358.57862829901524,108.29662884892154,837.507487109118,752,,839.298
MAR-138,2023-10-30 18:35:20,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN15_stavanger_2M_UTM,1794132,1070,4141,7,10,HDBSCAN,15,mahalanobis,1.0,0.01,0.01,10,45,1,true,2,0.7699468085106383,0.16888297872340424,0.8561081573502952,614.9879146204204,140.70921347299023,1691.7878601215527,752,,665.219
MAR-137,2023-10-30 18:21:53,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN15_stavanger_2M_UTM,1794132,1008,3746,6,10,HDBSCAN,15,mahalanobis,1.0,0.01,5.0E-4,10,45,1,true,2,0.7819148936170213,0.1622340425531915,0.8630677378678352,589.9155790585364,140.7257917131535,1567.554693195815,752,,654.07
MAR-136,2023-10-30 17:53:21,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN10_stavanger_500k_UTM,448382,575,1368,4,10,HDBSCAN,10,mahalanobis,1.0,0.01,5.0E-4,10,45,1,true,2,0.7473404255319149,0.1981382978723404,0.8346285571515804,647.2354436172062,147.02355549611838,1708.3136835404248,752,,252.533
MAR-135,2023-10-30 17:48:29,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN8_stavanger_500k_UTM,448382,775,1880,7,10,HDBSCAN,8,mahalanobis,1.0,0.01,5.0E-4,10,45,1,true,2,0.7593085106382979,0.19148936170212766,0.8543945825799067,490.4913734646412,135.22394030977654,1300.3731772922467,752,,292.165
MAR-134,2023-10-30 17:42:21,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN6_stavanger_500k_UTM,448382,1173,2861,6,10,HDBSCAN,6,mahalanobis,1.0,0.01,5.0E-4,10,45,1,true,2,0.785904255319149,0.14361702127659576,0.8600272371006925,975.6546220502426,136.9741219979986,3104.739032851108,752,,367.951
MAR-133,2023-10-30 17:34:46,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN5_stavanger_500k_UTM,448382,1577,3799,9,10,HDBSCAN,5,mahalanobis,1.0,0.01,5.0E-4,10,45,1,true,2,0.7646276595744681,0.1449468085106383,0.8636487516934517,622.2398065984735,127.75050409881551,1860.6859425645373,752,,454.977
MAR-132,2023-10-30 16:17:07,"[""April 22"",""Stavanger"",""cargo"",""passenger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM_filtered,4716292,1835,9621,17,10,HDBSCAN,15,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7803636363636364,0.18981818181818183,0.8968796049095021,390.5860118428535,107.2308878136721,1241.7359676246779,1375,,1.063
MAR-131,2023-10-30 15:26:41,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM,5422129,2106,12359,27,10,HDBSCAN,15,mahalanobis,1.0,0.001,5.0E-4,10,45,1,true,2,0.8018617021276596,0.14893617021276595,0.8863968780353098,364.1060237717546,108.4754792831903,771.2148647423223,752,,2658.68
MAR-130,2023-10-30 15:08:46,"[""April 22"",""Stavanger"",""passenger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM_passenger,1023428,580,3360,16,10,HDBSCAN,15,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.8095541401273886,0.15987261146496815,0.9029417821286772,447.3223301522714,54.098080919528584,1529.0065170948235,1570,,1.397
MAR-129,2023-10-30 14:47:17,"[""April 22"",""Stavanger"",""cargo""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM_cargo,3109329,1071,4376,1,10,HDBSCAN,15,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7557959814528593,0.23338485316846985,0.8394696947054234,405.2427498609383,147.86290099334857,888.7156011321157,647,,0.77
MAR-128,2023-10-30 14:20:20,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM,5422129,2205,12196,19,10,HDBSCAN,15,mahalanobis,1.0,0.01,5.0E-4,10,45,1,true,2,0.8324468085106383,0.1449468085106383,0.8922384054165999,283.78401292669076,103.09109488948394,672.7470478784385,752,,2591.685
MAR-127,2023-10-30 13:32:13,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM_2,5422129,2262,6256,19,10,HDBSCAN,15,mahalanobis,1.0,0.01,0.001,10,45,4,true,2,0.7952127659574468,0.18284574468085107,0.8953622537894733,432.23444619214393,114.43356058133533,1165.6064891815074,1504,,1.757
MAR-126,2023-10-30 12:58:03,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM,5422129,2238,12394,32,10,HDBSCAN,15,mahalanobis,1.0,0.1,5.0E-4,10,45,1,true,2,0.7632978723404256,0.17154255319148937,0.8757682296567543,781.8348642767298,119.2767602379703,2924.8466682178537,752,,2911.452
MAR-125,2023-10-30 12:23:59,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM_2,5422129,2262,7005,19,10,HDBSCAN,15,mahalanobis,1.0,0.01,0.001,10,45,3,true,2,0.7952127659574468,0.18284574468085107,0.8953622537894733,374.3448634168512,113.37192268230119,929.1085696208806,1504,,1.144
MAR-124,2023-10-30 12:20:58,"[""April 22"",""Tromso""]",202204_waypoints_DP10_HDBSCAN35_tromso_full_UTM,796177,158,532,1,10,HDBSCAN,35,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7941176470588235,0.2041522491349481,0.8665988717850915,275.6414559482085,120.75887515130691,498.82240019322205,578,,270.253
MAR-123,2023-10-30 12:15:03,"[""April 22"",""Tromso""]",202204_waypoints_DP10_HDBSCAN30_tromso_full_UTM,796177,183,637,1,10,HDBSCAN,30,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.8079584775086506,0.1903114186851211,0.8729793901400336,240.00936769037827,108.85432056232113,476.42028805904437,578,,310.531
MAR-120,2023-10-30 11:54:46,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN10_stavanger_500k_UTM,448382,476,1149,4,10,HDBSCAN,10,mahalanobis,1.0,0.01,1.0E-5,10,45,1,true,2,0.738031914893617,0.21941489361702127,0.8309210543874408,608.2703343222349,155.15126134405827,1620.7858737621784,752,,251.669
MAR-119,2023-10-30 11:53:57,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM_2,5422129,2262,8466,19,10,HDBSCAN,15,mahalanobis,1.0,0.01,0.001,10,45,2,true,2,0.7952127659574468,0.18284574468085107,0.8953622537894733,350.9246813817921,110.55870836425805,960.6164512532408,1504,,1.103
MAR-118,2023-10-30 11:49:55,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN8_stavanger_500k_UTM,448382,665,1659,6,10,HDBSCAN,8,mahalanobis,1.0,0.01,1.0E-5,10,45,1,true,2,0.785904255319149,0.1768617021276596,0.8516092109506819,490.34270329056966,133.8049065071326,1234.4550737426307,752,,291.145
MAR-117,2023-10-30 11:44:09,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN6_stavanger_500k_UTM,448382,1031,2736,5,10,HDBSCAN,6,mahalanobis,1.0,0.01,1.0E-5,10,45,1,true,2,0.7726063829787234,0.1502659574468085,0.8555510049828301,529.0624500622506,137.42934575890638,1376.526848778403,752,,345.002
MAR-116,2023-10-30 11:35:57,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN5_stavanger_500k_UTM,448382,1415,3943,5,10,HDBSCAN,5,mahalanobis,1.0,0.01,1.0E-5,10,45,1,true,2,0.8031914893617021,0.14627659574468085,0.8733562762629696,483.954968461697,124.20973452134703,1293.9887958698905,752,,472.536
MAR-115,2023-10-30 10:10:28,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM,5422129,2262,12667,19,10,HDBSCAN,15,mahalanobis,1.0,0.01,0.001,10,45,1,true,2,0.7952127659574468,0.18284574468085107,0.8953622537894733,323.4838280244405,109.52660458802882,887.6092396429736,1504,,1.183
MAR-114,2023-10-30 09:45:39,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM,5422129,2231,13364,29,10,HDBSCAN,15,mahalanobis,1.0,0.001,0.01,10,45,1,true,2,0.8098404255319149,0.1595744680851064,0.8776678308801807,339.43877099405705,106.6560106604799,739.5414696906029,752,,3328.937
MAR-113,2023-10-30 08:23:29,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM,5422129,2425,14077,20,10,HDBSCAN,15,mahalanobis,1.0,0.01,0.01,10,45,1,true,2,0.8098404255319149,0.1529255319148936,0.8948772813672853,708.9775905672453,117.62826097058314,2282.9064954413793,752,,2973.789
MAR-112,2023-10-30 07:18:41,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM,5422129,2591,14783,28,10,HDBSCAN,15,mahalanobis,1.0,0.1,0.01,10,45,1,true,2,0.8071808510638298,0.14627659574468085,0.8878125198312744,1100.1093191062123,111.13133824622021,3860.51269487165,752,,2506.86
MAR-111,2023-10-30 05:41:42,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM,5422129,1735,9676,22,10,HDBSCAN,15,mahalanobis,1.0,0.01,1.0E-5,10,45,1,true,2,0.7327127659574468,0.21409574468085107,0.8937239140791764,370.6836474403381,124.53873866151761,826.6428135560155,752,,2255.298
MAR-110,2023-10-30 04:41:24,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM,5422129,2262,12667,19,10,HDBSCAN,15,mahalanobis,1.0,0.01,0.001,10,45,1,true,2,0.8071808510638298,0.1702127659574468,0.8945812621063209,258.3727127899214,101.2333147364196,506.5875803846422,752,,2281.407
MAR-109,2023-10-30 03:39:40,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM,5422129,1694,9566,21,10,HDBSCAN,15,mahalanobis,1.0,0.001,1.0E-5,10,45,1,true,2,0.7327127659574468,0.1768617021276596,0.8783007368378392,500.84596957079657,126.7354636347569,1128.9762037129367,752,,2349.544
MAR-108,2023-10-30 02:37:39,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM,5422129,1986,11343,25,10,HDBSCAN,15,mahalanobis,1.0,0.001,1.0E-4,10,45,1,true,2,0.8271276595744681,0.1422872340425532,0.8821213920655416,375.8228631516838,108.83156138070055,824.1268533614868,752,,2353.431
MAR-107,2023-10-30 01:35:06,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM,5422129,2133,12462,28,10,HDBSCAN,15,mahalanobis,1.0,0.001,0.001,10,45,1,true,2,0.7938829787234043,0.15159574468085107,0.8787393745494332,438.3974198057965,114.54244090007342,1116.456759776433,752,,2407.761
MAR-106,2023-10-30 00:36:04,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM,5422129,1693,9699,26,10,HDBSCAN,15,mahalanobis,1.0,0.1,1.0E-5,10,45,1,true,2,0.7127659574468085,0.20611702127659576,0.8692754621132974,443.6841747583928,121.43137693358103,1067.7938185817518,752,,2200.292
MAR-105,2023-10-29 23:38:04,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM,5422129,1974,10724,36,10,HDBSCAN,15,mahalanobis,1.0,0.1,1.0E-4,10,45,1,true,2,0.6861702127659575,0.20079787234042554,0.8744806243436567,455.3316956341987,119.75050958570144,1103.4969952198403,752,,2151.896
MAR-104,2023-10-29 22:29:38,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM,5422129,2344,13109,28,10,HDBSCAN,15,mahalanobis,1.0,0.1,0.001,10,45,1,true,2,0.8284574468085106,0.14893617021276595,0.8882566127775844,670.1554329643143,107.55365633662981,2703.0796169093064,752,,2702.667
MAR-103,2023-10-29 17:42:17,"[""April 22"",""Tromso""]",202204_waypoints_DP10_HDBSCAN25_tromso_full_UTM,796177,233,910,0,10,HDBSCAN,25,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.801038062283737,0.19896193771626297,0.8670052477402724,210.53306540148148,99.62733463435437,443.7413331596418,578,,548.128
MAR-102,2023-10-29 17:32:59,"[""April 22"",""Tromso""]",202204_waypoints_DP10_HDBSCAN20_tromso_full_UTM,796177,282,1082,1,10,HDBSCAN,20,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.8217993079584776,0.17647058823529413,0.875375890585004,218.20467080102543,97.19090489570279,529.8900775005167,578,,513.415
MAR-101,2023-10-29 17:24:03,"[""April 22"",""Tromso""]",202204_waypoints_DP10_HDBSCAN15_tromso_full_UTM,796177,381,1518,1,10,HDBSCAN,15,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.8200692041522492,0.1695501730103806,0.8921400887745883,218.98880630007366,95.52155167013991,564.7744867029029,578,,463.839
MAR-100,2023-10-29 17:10:58,"[""April 22"",""Tromso""]",202204_waypoints_DP10_HDBSCAN12_tromso_full_UTM,796177,506,2053,2,10,HDBSCAN,12,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.8598615916955017,0.12975778546712802,0.8998348320782041,215.8486566705403,92.29761732651517,563.5716721914961,578,,698.599
MAR-99,2023-10-29 16:58:47,"[""April 22"",""Tromso""]",202204_waypoints_DP10_HDBSCAN10_tromso_full_UTM,796177,652,2639,2,10,HDBSCAN,10,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.8235294117647058,0.15570934256055363,0.9016509883614305,192.5911486505027,86.32599114515047,475.3011084951839,578,,671.173
MAR-98,2023-10-29 16:45:03,"[""April 22"",""Tromso""]",202204_waypoints_DP10_HDBSCAN8_tromso_full_UTM,796177,889,3550,2,10,HDBSCAN,8,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.842560553633218,0.12975778546712802,0.9075913622048402,179.59935241935403,77.3790030725908,542.1386942924726,578,,770.575
MAR-97,2023-10-29 16:03:22,"[""April 22"",""Tromso""]",202204_waypoints_DP10_HDBSCAN5_tromso_full_UTM,796177,2039,7768,8,10,HDBSCAN,5,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7058823529411765,0.20761245674740483,0.922031645028265,224.87498925005232,69.17310407415252,627.8709610991516,578,,2461.191
MAR-95,2023-10-29 15:19:04,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM,5422129,1999,10701,15,10,HDBSCAN,15,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.819813829787234,0.16954787234042554,0.8931130135788385,345.28794353277385,112.52465333161301,813.7631182169237,1504,,1.163
MAR-93,2023-10-29 11:57:56,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN12_stavanger_full_UTM,5422129,2703,14642,24,10,HDBSCAN,12,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.8191489361702128,0.15558510638297873,0.8999161834347364,498.9004153726504,109.45942411240794,1900.8068814158414,752,,3091.234
MAR-92,2023-10-29 10:50:31,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN10_stavanger_full_UTM,5422129,3497,18745,30,10,HDBSCAN,10,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7952127659574468,0.15824468085106383,0.8964834754371057,578.9187950142663,107.78073931091045,2002.0431449742348,752,,2707.118
MAR-91,2023-10-29 09:50:21,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN45_stavanger_full_UTM,5422129,574,2581,14,10,HDBSCAN,45,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.6542553191489362,0.2845744680851064,0.8231972269987786,608.3294472704108,156.22772936846388,1504.7449563535158,752,,1884.729
MAR-90,2023-10-29 08:51:44,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM,5422129,2000,10701,16,10,HDBSCAN,15,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.8111702127659575,0.16356382978723405,0.8920367357027736,345.3637100801107,109.09883873553498,811.7964662583594,752,,2157.806
MAR-89,2023-10-29 02:42:37,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN40_stavanger_full_UTM,5422129,632,2863,13,10,HDBSCAN,40,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.6675531914893617,0.2726063829787234,0.831189276790618,538.3694832807564,149.6352340600579,1085.5194660966677,752,,1886.445
MAR-88,2023-10-29 01:48:42,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN35_stavanger_full_UTM,5422129,725,3468,11,10,HDBSCAN,35,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7007978723404256,0.25398936170212766,0.8393986884201079,510.8720959376739,142.02913374438697,1083.818051596152,752,,1903.477
MAR-87,2023-10-29 00:54:18,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN30_stavanger_full_UTM,5422129,862,4195,14,10,HDBSCAN,30,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.699468085106383,0.24202127659574468,0.853436353866562,569.5334457071841,140.71117467543027,1320.7502617256569,752,,1910.321
MAR-86,2023-10-28 23:59:11,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN25_stavanger_full_UTM,5422129,1083,5515,14,10,HDBSCAN,25,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7300531914893617,0.23803191489361702,0.8684537599700908,505.30092482583734,134.3686435364707,1084.3051794569205,752,,1976.782
MAR-85,2023-10-28 23:02:33,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN20_stavanger_full_UTM,5422129,1384,7470,11,10,HDBSCAN,20,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7672872340425532,0.19281914893617022,0.8834371633163034,725.4096158147767,130.59749394242158,2418.216325628976,752,,2064.549
MAR-84,2023-10-28 21:53:17,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN10_stavanger_500k_UTM,448382,592,1441,2,10,HDBSCAN,10,mahalanobis,1.0,0.01,0.001,10,45,1,true,2,0.7872340425531915,0.17420212765957446,0.8323077844232813,624.8354460299357,142.344714031273,1665.4572656589935,752,,259.472
MAR-83,2023-10-28 21:48:36,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN8_stavanger_500k_UTM,448382,786,1938,6,10,HDBSCAN,8,mahalanobis,1.0,0.01,0.001,10,45,1,true,2,0.785904255319149,0.17154255319148937,0.8404774703733502,567.9341658160105,139.27743347832376,1534.1763168745388,752,,281.176
MAR-82,2023-10-28 21:42:53,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN6_stavanger_500k_UTM,448382,1202,2903,5,10,HDBSCAN,6,mahalanobis,1.0,0.01,0.001,10,45,1,true,2,0.75,0.15425531914893617,0.8601513604646355,608.5713273315484,133.93630520471862,1887.9139584601905,752,,342.948
MAR-81,2023-10-28 21:08:46,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN5_stavanger_500k_UTM,448382,1598,3913,8,10,HDBSCAN,5,mahalanobis,1.0,0.01,0.001,10,45,1,true,2,0.7593085106382979,0.1449468085106383,0.8653263119890807,963.08890443946,134.48158936831243,2815.785171187457,752,,440.769
MAR-80,2023-10-28 20:59:27,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN10_stavanger_500k_UTM,448382,607,1473,3,10,HDBSCAN,10,mahalanobis,1.0,0.01,0.01,10,45,1,true,2,0.7699468085106383,0.18617021276595744,0.8315715068915184,604.0854551597424,143.60055143738518,1581.9565220070108,752,,230.238
MAR-79,2023-10-28 20:54:44,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN8_stavanger_500k_UTM,448382,805,2012,7,10,HDBSCAN,8,mahalanobis,1.0,0.01,0.01,10,45,1,true,2,0.7566489361702128,0.18617021276595744,0.8390790860836197,546.8553590218469,144.4408144236657,1384.5060243864389,752,,283.536
MAR-78,2023-10-28 20:41:07,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN6_stavanger_500k_UTM,448382,1213,3006,6,10,HDBSCAN,6,mahalanobis,1.0,0.01,0.01,10,45,1,true,2,0.7606382978723404,0.16489361702127658,0.8612029282674352,735.3201357695374,134.75078224571433,2360.108111080122,752,,362.787
MAR-77,2023-10-28 20:34:19,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN5_stavanger_500k_UTM,448382,1629,3985,9,10,HDBSCAN,5,mahalanobis,1.0,0.01,0.01,10,45,1,true,2,0.7247340425531915,0.15159574468085107,0.8659642444581823,1305.6279562968082,145.0785876453069,3638.1508827249104,752,,407.608
MAR-76,2023-10-28 20:29:59,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN10_stavanger_500k_UTM,448382,610,1487,4,10,HDBSCAN,10,mahalanobis,1.0,0.01,0.1,10,45,1,true,2,0.7593085106382979,0.19281914893617022,0.8347587845711912,643.2659538295326,145.57649560595434,1690.3054993874846,752,,260.593
MAR-75,2023-10-28 20:25:01,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN8_stavanger_500k_UTM,448382,803,2019,7,10,HDBSCAN,8,mahalanobis,1.0,0.01,0.1,10,45,1,true,2,0.7566489361702128,0.18351063829787234,0.8319322588414401,587.4721699334779,148.25339560375937,1530.1810638709158,752,,277.32
