Id,Creation Time,Tags,model,n_points,n_nodes,n_edges,n_isolated,DP_tol,clustering_alg,min_samples,metric,"V 1,2","V 3,4",V 5,max_distance,max_angle,pruning,merge_stops,merge_stops_speed,success,NaN,covered,Mean,Median,Std,test_data/n_trajectories
MAR-63,2023-10-28 18:38:22,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN5_stavanger_500k_UTM,448382,1420,4631,5,10,HDBSCAN,5,mahalanobis,1.0,1.0E-4,1.0E-4,10,45,1,true,2,0.8218085106382979,0.13164893617021275,0.8689176493000883,710.4977043136903,122.81295786616488,2093.429579320023,752
MAR-64,2023-10-28 18:53:04,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN6_stavanger_500k_UTM,448382,1055,3282,7,10,HDBSCAN,6,mahalanobis,1.0,1.0E-4,1.0E-4,10,45,1,true,2,0.8058510638297872,0.1595744680851064,0.8550640705526723,567.0246153596931,127.2407094645945,1465.4007080003514,752
MAR-65,2023-10-28 18:58:55,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN7_stavanger_500k_UTM,448382,868,2641,6,10,HDBSCAN,7,mahalanobis,1.0,1.0E-4,1.0E-4,10,45,1,true,2,0.8058510638297872,0.15425531914893617,0.852288626572348,582.6541464972729,132.7677972973092,1477.7350450908818,752
MAR-66,2023-10-28 19:04:19,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN8_stavanger_500k_UTM,448382,721,2193,6,10,HDBSCAN,8,mahalanobis,1.0,1.0E-4,1.0E-4,10,45,1,true,2,0.7898936170212766,0.16888297872340424,0.8439301164127064,706.6426867218773,143.3363902716979,1965.821464661041,752
MAR-67,2023-10-28 19:09:10,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN9_stavanger_500k_UTM,448382,609,1777,5,10,HDBSCAN,9,mahalanobis,1.0,1.0E-4,1.0E-4,10,45,1,true,2,0.7925531914893617,0.17287234042553193,0.8293672072259125,635.759138028913,148.80018481259606,1502.4049880133311,752
MAR-68,2023-10-28 19:13:40,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN10_stavanger_500k_UTM,448382,535,1539,6,10,HDBSCAN,10,mahalanobis,1.0,1.0E-4,1.0E-4,10,45,1,true,2,0.75,0.19946808510638298,0.8220371497849476,757.0455368265183,155.73573640238735,2183.389962154112,752
MAR-69,2023-10-28 19:20:12,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN5_stavanger_500k_UTM,448382,1658,4076,9,10,HDBSCAN,5,mahalanobis,1.0,0.01,1.0,10,45,1,true,2,0.7127659574468085,0.14893617021276595,0.8673814770739814,1351.8238706136929,151.13046280515374,3639.750553971399,752
MAR-70,2023-10-28 19:27:24,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN6_stavanger_500k_UTM,448382,1233,3035,7,10,HDBSCAN,6,mahalanobis,1.0,0.01,1.0,10,45,1,true,2,0.7433510638297872,0.16888297872340424,0.8585347665899097,928.1968280894697,145.2417680315611,2929.0373284082357,752
MAR-71,2023-10-28 19:33:02,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN8_stavanger_500k_UTM,448382,814,2038,7,10,HDBSCAN,8,mahalanobis,1.0,0.01,1.0,10,45,1,true,2,0.7566489361702128,0.18351063829787234,0.8368353669167393,600.8934302904679,145.95855786832848,1573.0396686116392,752
MAR-72,2023-10-28 19:37:50,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN10_stavanger_500k_UTM,448382,612,1505,4,10,HDBSCAN,10,mahalanobis,1.0,0.01,1.0,10,45,1,true,2,0.7646276595744681,0.19148936170212766,0.8361988342828538,605.7222136445458,143.6919747733027,1587.5447388960463,752
MAR-73,2023-10-28 19:42:09,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN5_stavanger_500k_UTM,448382,1642,4020,9,10,HDBSCAN,5,mahalanobis,1.0,0.01,0.1,10,45,1,true,2,0.7353723404255319,0.15425531914893617,0.8683590866828579,1306.5667572788122,148.062549858788,3615.694429557312,752
MAR-74,2023-10-28 20:19:14,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN6_stavanger_500k_UTM,448382,1232,3029,7,10,HDBSCAN,6,mahalanobis,1.0,0.01,0.1,10,45,1,true,2,0.7513297872340425,0.17553191489361702,0.8625366009913618,535.5776829660774,132.1267371090447,1472.7830756498995,752
MAR-75,2023-10-28 20:25:01,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN8_stavanger_500k_UTM,448382,803,2019,7,10,HDBSCAN,8,mahalanobis,1.0,0.01,0.1,10,45,1,true,2,0.7566489361702128,0.18351063829787234,0.8319322588414401,587.4721699334779,148.25339560375937,1530.1810638709158,752
MAR-76,2023-10-28 20:29:59,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN10_stavanger_500k_UTM,448382,610,1487,4,10,HDBSCAN,10,mahalanobis,1.0,0.01,0.1,10,45,1,true,2,0.7593085106382979,0.19281914893617022,0.8347587845711912,643.2659538295326,145.57649560595434,1690.3054993874846,752
MAR-77,2023-10-28 20:34:19,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN5_stavanger_500k_UTM,448382,1629,3985,9,10,HDBSCAN,5,mahalanobis,1.0,0.01,0.01,10,45,1,true,2,0.7247340425531915,0.15159574468085107,0.8659642444581823,1305.6279562968082,145.0785876453069,3638.1508827249104,752
MAR-78,2023-10-28 20:41:07,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN6_stavanger_500k_UTM,448382,1213,3006,6,10,HDBSCAN,6,mahalanobis,1.0,0.01,0.01,10,45,1,true,2,0.7606382978723404,0.16489361702127658,0.8612029282674352,735.3201357695374,134.75078224571433,2360.108111080122,752
MAR-79,2023-10-28 20:54:44,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN8_stavanger_500k_UTM,448382,805,2012,7,10,HDBSCAN,8,mahalanobis,1.0,0.01,0.01,10,45,1,true,2,0.7566489361702128,0.18617021276595744,0.8390790860836197,546.8553590218469,144.4408144236657,1384.5060243864389,752
MAR-80,2023-10-28 20:59:27,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN10_stavanger_500k_UTM,448382,607,1473,3,10,HDBSCAN,10,mahalanobis,1.0,0.01,0.01,10,45,1,true,2,0.7699468085106383,0.18617021276595744,0.8315715068915184,604.0854551597424,143.60055143738518,1581.9565220070108,752
MAR-81,2023-10-28 21:08:46,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN5_stavanger_500k_UTM,448382,1598,3913,8,10,HDBSCAN,5,mahalanobis,1.0,0.01,0.001,10,45,1,true,2,0.7593085106382979,0.1449468085106383,0.8653263119890807,963.08890443946,134.48158936831243,2815.785171187457,752
MAR-82,2023-10-28 21:42:53,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN6_stavanger_500k_UTM,448382,1202,2903,5,10,HDBSCAN,6,mahalanobis,1.0,0.01,0.001,10,45,1,true,2,0.75,0.15425531914893617,0.8601513604646355,608.5713273315484,133.93630520471862,1887.9139584601905,752
MAR-83,2023-10-28 21:48:36,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN8_stavanger_500k_UTM,448382,786,1938,6,10,HDBSCAN,8,mahalanobis,1.0,0.01,0.001,10,45,1,true,2,0.785904255319149,0.17154255319148937,0.8404774703733502,567.9341658160105,139.27743347832376,1534.1763168745388,752
MAR-84,2023-10-28 21:53:17,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN10_stavanger_500k_UTM,448382,592,1441,2,10,HDBSCAN,10,mahalanobis,1.0,0.01,0.001,10,45,1,true,2,0.7872340425531915,0.17420212765957446,0.8323077844232813,624.8354460299357,142.344714031273,1665.4572656589935,752
MAR-85,2023-10-28 23:02:33,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN20_stavanger_full_UTM,5422129,1384,7470,11,10,HDBSCAN,20,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7672872340425532,0.19281914893617022,0.8834371633163034,725.4096158147767,130.59749394242158,2418.216325628976,752
MAR-86,2023-10-28 23:59:11,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN25_stavanger_full_UTM,5422129,1083,5515,14,10,HDBSCAN,25,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7300531914893617,0.23803191489361702,0.8684537599700908,505.30092482583734,134.3686435364707,1084.3051794569205,752
MAR-87,2023-10-29 00:54:18,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN30_stavanger_full_UTM,5422129,862,4195,14,10,HDBSCAN,30,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.699468085106383,0.24202127659574468,0.853436353866562,569.5334457071841,140.71117467543027,1320.7502617256569,752
MAR-88,2023-10-29 01:48:42,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN35_stavanger_full_UTM,5422129,725,3468,11,10,HDBSCAN,35,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7007978723404256,0.25398936170212766,0.8393986884201079,510.8720959376739,142.02913374438697,1083.818051596152,752
MAR-89,2023-10-29 02:42:37,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN40_stavanger_full_UTM,5422129,632,2863,13,10,HDBSCAN,40,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.6675531914893617,0.2726063829787234,0.831189276790618,538.3694832807564,149.6352340600579,1085.5194660966677,752
MAR-90,2023-10-29 08:51:44,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM,5422129,2000,10701,16,10,HDBSCAN,15,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.8111702127659575,0.16356382978723405,0.8920367357027736,345.3637100801107,109.09883873553498,811.7964662583594,752
MAR-91,2023-10-29 09:50:21,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN45_stavanger_full_UTM,5422129,574,2581,14,10,HDBSCAN,45,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.6542553191489362,0.2845744680851064,0.8231972269987786,608.3294472704108,156.22772936846388,1504.7449563535158,752
MAR-92,2023-10-29 10:50:31,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN10_stavanger_full_UTM,5422129,3497,18745,30,10,HDBSCAN,10,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7952127659574468,0.15824468085106383,0.8964834754371057,578.9187950142663,107.78073931091045,2002.0431449742348,752
MAR-93,2023-10-29 11:57:56,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN12_stavanger_full_UTM,5422129,2703,14642,24,10,HDBSCAN,12,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.8191489361702128,0.15558510638297873,0.8999161834347364,498.9004153726504,109.45942411240794,1900.8068814158414,752
MAR-95,2023-10-29 15:19:04,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_full_UTM,5422129,1999,10701,15,10,HDBSCAN,15,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.819813829787234,0.16954787234042554,0.8931130135788385,345.28794353277385,112.52465333161301,813.7631182169237,1504
MAR-97,2023-10-29 16:03:22,"[""April 22"",""Tromso""]",202204_waypoints_DP10_HDBSCAN5_tromso_full_UTM,796177,2039,7768,8,10,HDBSCAN,5,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7058823529411765,0.20761245674740483,0.922031645028265,224.87498925005232,69.17310407415252,627.8709610991516,578
MAR-98,2023-10-29 16:45:03,"[""April 22"",""Tromso""]",202204_waypoints_DP10_HDBSCAN8_tromso_full_UTM,796177,889,3550,2,10,HDBSCAN,8,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.842560553633218,0.12975778546712802,0.9075913622048402,179.59935241935403,77.3790030725908,542.1386942924726,578
MAR-99,2023-10-29 16:58:47,"[""April 22"",""Tromso""]",202204_waypoints_DP10_HDBSCAN10_tromso_full_UTM,796177,652,2639,2,10,HDBSCAN,10,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.8235294117647058,0.15570934256055363,0.9016509883614305,192.5911486505027,86.32599114515047,475.3011084951839,578
